592 14
26	665912	2	34	0.587	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	0.925	0.275431752204895	1.0	2
27	665912	2	23	0.673	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	1.75	0.275431752204895	1.0	2
28	665912	2	19	0.800	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	1.7000000000000002	0.275431752204895	1.0	2
29	665912	2	19	0.508	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	2.325	0.275431752204895	1.0	2
30	665912	2	34	0.831	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	1.075	0.275431752204895	1.0	2
31	665912	2	37	0.202	9	1223.118896484375	15.812294006347656	0.37938085198402405	7.101686000823975	1.25	0.275431752204895	1.0	2
32	736986	1	39	0.207	114	695.857177734375	19.648107528686523	0.5107728838920593	1.766793131828308	1.925	1.6006890535354614	2.0	3
33	736986	2	1	0.677	114	695.857177734375	19.648107528686523	0.5107728838920593	1.766793131828308	2.15	1.6006890535354614	2.0	3
34	736986	1	27	0.065	114	695.857177734375	19.648107528686523	0.5107728838920593	1.766793131828308	1.875	1.6006890535354614	2.0	3
35	772813	1	6	0.659	114	645.1821899414062	17.07114028930664	0.5068451762199402	1.591920256614685	4.825	0.6874340772628784	1.0	3
36	772813	1	6	0.743	114	645.1821899414062	17.07114028930664	0.5068451762199402	1.591920256614685	4.775	0.6874340772628784	1.0	3
37	772813	1	3	0.903	114	645.1821899414062	17.07114028930664	0.5068451762199402	1.591920256614685	4.925000000000001	0.6874340772628784	1.0	3
38	772813	1	7	0.480	114	645.1821899414062	17.07114028930664	0.5068451762199402	1.591920256614685	4.95	0.6874340772628784	1.0	3
39	781837	1	48	0.796	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.6500000000000001	0.2514101266860962	1.0	3
40	781837	1	48	0.599	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.7750000000000001	0.2514101266860962	1.0	3
41	781837	1	48	0.574	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.8	0.2514101266860962	1.0	3
42	781837	1	48	0.547	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.8250000000000002	0.2514101266860962	1.0	3
43	781837	1	48	0.499	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.85	0.2514101266860962	1.0	3
44	781837	1	6	0.704	114	689.5340576171875	17.586977005004883	0.48078593611717224	1.7708362340927124	1.9500000000000002	0.2514101266860962	1.0	3
45	787343	1	22	0.165	114	692.616455078125	15.050994873046875	0.5148751139640808	1.8781535625457764	3.1500000000000004	1.0538196563720703	3.0	3
46	787343	1	37	0.623	114	692.616455078125	15.050994873046875	0.5148751139640808	1.8781535625457764	3.325	1.0538196563720703	3.0	3
47	793281	1	47	0.146	114	665.7578735351562	26.788209915161133	0.4874924123287201	1.621734619140625	5.9750000000000005	0.6683884859085083	1.0	3
48	793281	1	47	0.143	114	665.7578735351562	26.788209915161133	0.4874924123287201	1.621734619140625	5.9750000000000005	0.6683884859085083	1.0	3
49	834862	1	49	0.989	114	680.1914672851562	14.027843475341797	0.5060971975326538	1.6581820249557495	4.875	1.081429123878479	1.0	3
50	834862	1	49	0.968	114	680.1914672851562	14.027843475341797	0.5060971975326538	1.6581820249557495	4.9	1.081429123878479	1.0	3
51	840386	1	27	0.071	114	674.3198852539062	17.709674835205078	0.49266543984413147	1.693467617034912	1.925	0.4120834469795227	1.0	3
52	840386	2	40	0.572	114	674.3198852539062	17.709674835205078	0.49266543984413147	1.693467617034912	2.6750000000000003	0.4120834469795227	1.0	3
53	840386	1	27	0.044	114	674.3198852539062	17.709674835205078	0.49266543984413147	1.693467617034912	1.925	0.4120834469795227	1.0	3
54	857892	1	17	0.673	114	641.0203247070312	19.11296844482422	0.5185291767120361	1.5888479948043823	1.7750000000000001	0.6354195475578308	2.0	3
55	857892	1	17	0.639	114	641.0203247070312	19.11296844482422	0.5185291767120361	1.5888479948043823	1.8	0.6354195475578308	2.0	3
56	857892	1	27	0.972	114	641.0203247070312	19.11296844482422	0.5185291767120361	1.5888479948043823	1.5750000000000002	0.6354195475578308	2.0	3
57	857892	1	27	0.966	114	641.0203247070312	19.11296844482422	0.5185291767120361	1.5888479948043823	1.5750000000000002	0.6354195475578308	2.0	3
58	857892	1	17	0.619	114	641.0203247070312	19.11296844482422	0.5185291767120361	1.5888479948043823	2.15	0.6354195475578308	2.0	3
59	950719	1	48	0.635	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.175	1.0925848484039307	1.0	4
60	950719	1	28	0.788	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.075	1.0925848484039307	1.0	4
61	950719	1	1	0.882	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.4500000000000002	1.0925848484039307	1.0	4
62	950719	1	1	0.822	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.4500000000000002	1.0925848484039307	1.0	4
63	950719	1	2	0.682	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.475	1.0925848484039307	1.0	4
64	950719	1	49	0.180	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.5750000000000002	1.0925848484039307	1.0	4
65	950719	1	28	0.473	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.1500000000000001	1.0925848484039307	1.0	4
66	950719	1	28	0.438	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.175	1.0925848484039307	1.0	4
67	950719	1	28	0.398	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.2000000000000002	1.0925848484039307	1.0	4
68	950719	1	28	0.356	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.225	1.0925848484039307	1.0	4
69	950719	1	28	0.349	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.225	1.0925848484039307	1.0	4
70	950719	1	28	0.319	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.25	1.0925848484039307	1.0	4
71	950719	1	28	0.876	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	0.7000000000000001	1.0925848484039307	1.0	4
72	950719	1	28	0.170	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.2750000000000001	1.0925848484039307	1.0	4
73	950719	1	27	0.054	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.375	1.0925848484039307	1.0	4
74	950719	1	12	0.691	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.4500000000000002	1.0925848484039307	1.0	4
75	950719	1	12	0.648	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.4500000000000002	1.0925848484039307	1.0	4
76	950719	1	12	0.653	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.4500000000000002	1.0925848484039307	1.0	4
77	950719	1	50	0.609	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.475	1.0925848484039307	1.0	4
78	950719	2	40	0.198	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	1.9500000000000002	1.0925848484039307	1.0	4
79	950719	1	32	0.562	5	1542.904052734375	20.551637649536133	0.23549297451972961	8.644646644592285	0.5750000000000001	1.0925848484039307	1.0	4
80	1012419	1	3	0.672	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.575	0.5855938792228699	1.0	5
81	1012419	1	2	0.882	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.7250000000000005	0.5855938792228699	1.0	5
82	1012419	1	2	0.780	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.75	0.5855938792228699	1.0	5
83	1012419	1	2	0.662	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.775	0.5855938792228699	1.0	5
84	1012419	1	1	0.386	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.825	0.5855938792228699	1.0	5
85	1012419	1	17	0.814	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.375	0.5855938792228699	1.0	5
86	1012419	1	17	0.846	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.4	0.5855938792228699	1.0	5
87	1012419	1	17	0.875	114	639.80224609375	23.885332107543945	0.5058466196060181	1.7929822206497192	4.425	0.5855938792228699	1.0	5
88	1056490	1	27	0.503	114	682.4146118164062	16.83503532409668	0.5183807611465454	1.9149916172027588	2.6	0.8062014579772949	3.0	5
89	1056490	1	15	0.635	114	682.4146118164062	16.83503532409668	0.5183807611465454	1.9149916172027588	2.9000000000000004	0.8062014579772949	3.0	5
90	1060456	1	48	0.782	114	679.1660766601562	15.918933868408203	0.48304349184036255	1.7188043594360352	4.3500000000000005	0.4300878345966339	1.0	5
91	1060456	1	17	0.146	114	679.1660766601562	15.918933868408203	0.48304349184036255	1.7188043594360352	4.825	0.4300878345966339	1.0	5
92	1088423	1	18	0.906	114	659.2064208984375	19.656877517700195	0.5148971676826477	1.630398154258728	2.875	0.7221896052360535	2.0	5
93	1088423	1	18	0.849	114	659.2064208984375	19.656877517700195	0.5148971676826477	1.630398154258728	2.9000000000000004	0.7221896052360535	2.0	5
94	1088423	1	39	0.214	114	659.2064208984375	19.656877517700195	0.5148971676826477	1.630398154258728	3.0250000000000004	0.7221896052360535	2.0	5
95	1092850	1	50	0.361	114	673.2960205078125	16.57992172241211	0.4921152591705322	1.8125051259994507	5.7250000000000005	1.2250685691833496	2.0	5
96	1092850	2	4	0.237	114	673.2960205078125	16.57992172241211	0.4921152591705322	1.8125051259994507	6.300000000000001	1.2250685691833496	2.0	5
97	1092850	2	4	0.347	114	673.2960205078125	16.57992172241211	0.4921152591705322	1.8125051259994507	6.325	1.2250685691833496	2.0	5
98	1092850	2	4	0.435	114	673.2960205078125	16.57992172241211	0.4921152591705322	1.8125051259994507	6.325	1.2250685691833496	2.0	5
99	1134908	1	27	0.422	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.525	1.6858694553375244	1.0	6
100	1134908	1	28	0.393	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.9	1.6858694553375244	1.0	6
101	1134908	1	28	0.394	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.9	1.6858694553375244	1.0	6
102	1134908	1	28	0.391	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.9	1.6858694553375244	1.0	6
103	1134908	1	28	0.557	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.0	1.6858694553375244	1.0	6
104	1134908	1	28	0.570	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.05	1.6858694553375244	1.0	6
105	1134908	1	27	0.504	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.775	1.6858694553375244	1.0	6
106	1134908	1	27	0.538	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.875	1.6858694553375244	1.0	6
107	1134908	1	28	0.536	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	0.9	1.6858694553375244	1.0	6
108	1134908	1	28	0.396	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.0250000000000001	1.6858694553375244	1.0	6
109	1134908	1	17	0.384	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.55	1.6858694553375244	1.0	6
110	1134908	1	32	0.698	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.05	1.6858694553375244	1.0	6
111	1134908	1	18	0.149	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.3250000000000002	1.6858694553375244	1.0	6
112	1134908	1	21	0.540	7	937.4061279296875	0.06189586594700813	0.2887357771396637	7.969265937805176	1.3250000000000002	1.6858694553375244	1.0	6
113	1156791	1	12	0.871	114	673.2438354492188	14.357157707214355	0.48666003346443176	1.7524919509887695	2.075	0.5633426904678345	2.0	7
114	1156791	1	14	0.399	114	673.2438354492188	14.357157707214355	0.48666003346443176	1.7524919509887695	2.15	0.5633426904678345	2.0	7
115	1160651	1	48	0.529	114	672.1138305664062	10.726886749267578	0.4972645044326782	1.8997416496276855	1.975	0.8149245977401733	3.0	7
116	1160651	1	48	0.507	114	672.1138305664062	10.726886749267578	0.4972645044326782	1.8997416496276855	2.0	0.8149245977401733	3.0	7
117	1160651	1	39	0.077	114	672.1138305664062	10.726886749267578	0.4972645044326782	1.8997416496276855	2.5500000000000003	0.8149245977401733	3.0	7
118	1207460	1	2	0.416	114	678.16943359375	14.854280471801758	0.5015076398849487	1.9047844409942627	1.075	0.5529570579528809	4.0	7
119	1207460	1	21	0.707	114	678.16943359375	14.854280471801758	0.5015076398849487	1.9047844409942627	1.5	0.5529570579528809	4.0	7
120	1207460	1	21	0.741	114	678.16943359375	14.854280471801758	0.5015076398849487	1.9047844409942627	1.5250000000000001	0.5529570579528809	4.0	7
121	1207460	1	4	0.542	114	678.16943359375	14.854280471801758	0.5015076398849487	1.9047844409942627	0.8250000000000001	0.5529570579528809	4.0	7
122	1211889	1	35	0.541	114	667.3347778320312	14.273050308227539	0.48114168643951416	1.6967382431030273	2.45	0.48876020312309265	1.0	7
123	1211889	2	2	0.576	114	667.3347778320312	14.273050308227539	0.48114168643951416	1.6967382431030273	2.75	0.48876020312309265	1.0	7
124	1211889	2	2	0.640	114	667.3347778320312	14.273050308227539	0.48114168643951416	1.6967382431030273	2.7750000000000004	0.48876020312309265	1.0	7
125	1211889	1	33	0.257	114	667.3347778320312	14.273050308227539	0.48114168643951416	1.6967382431030273	2.5250000000000004	0.48876020312309265	1.0	7
126	1266954	1	17	0.471	114	686.047607421875	19.948183059692383	0.5001554489135742	1.6166144609451294	2.2	0.31569409370422363	2.0	7
127	1266954	1	34	0.921	114	686.047607421875	19.948183059692383	0.5001554489135742	1.6166144609451294	2.725	0.31569409370422363	2.0	7
128	1266954	1	40	0.797	114	686.047607421875	19.948183059692383	0.5001554489135742	1.6166144609451294	2.75	0.31569409370422363	2.0	7
129	1270996	1	8	0.957	114	672.8294677734375	26.444725036621094	0.5011944770812988	1.84623122215271	1.5250000000000001	0.5066766142845154	1.0	7
130	1270996	1	23	0.696	114	672.8294677734375	26.444725036621094	0.5011944770812988	1.84623122215271	2.45	0.5066766142845154	1.0	7
131	1334264	1	28	0.122	114	685.4151000976562	21.232736587524414	0.4904121458530426	1.798304796218872	3.9250000000000003	0.3210679888725281	1.0	7
132	1334264	1	21	0.137	114	685.4151000976562	21.232736587524414	0.4904121458530426	1.798304796218872	4.15	0.3210679888725281	1.0	7
133	1334264	2	41	0.138	114	685.4151000976562	21.232736587524414	0.4904121458530426	1.798304796218872	4.3	0.3210679888725281	1.0	7
134	1363268	1	23	0.636	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	2.4000000000000004	2.212874174118042	2.0	8
135	1363268	1	39	0.660	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	2.575	2.212874174118042	2.0	8
136	1363268	1	4	0.859	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	0.7000000000000001	2.212874174118042	2.0	8
137	1363268	1	4	0.859	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	0.7250000000000001	2.212874174118042	2.0	8
138	1363268	1	4	0.857	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	0.7250000000000001	2.212874174118042	2.0	8
139	1363268	1	17	0.832	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	1.5	2.212874174118042	2.0	8
140	1363268	1	17	0.854	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	1.5	2.212874174118042	2.0	8
141	1363268	1	4	0.572	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	1.2750000000000001	2.212874174118042	2.0	8
142	1363268	1	4	0.555	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	1.3	2.212874174118042	2.0	8
143	1363268	1	4	0.560	6	966.9452514648438	25.3208065032959	0.11406661570072174	9.502561569213867	1.3	2.212874174118042	2.0	8
144	1391749	1	48	0.431	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	1.4000000000000001	2.298722982406616	3.0	8
145	1391749	1	27	0.633	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	1.3	2.298722982406616	3.0	8
146	1391749	1	4	0.790	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.65	2.298722982406616	3.0	8
147	1391749	1	4	0.771	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.675	2.298722982406616	3.0	8
148	1391749	1	4	0.733	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.7000000000000001	2.298722982406616	3.0	8
149	1391749	1	4	0.694	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.7250000000000001	2.298722982406616	3.0	8
150	1391749	1	4	0.788	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.675	2.298722982406616	3.0	8
151	1391749	1	27	0.865	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	0.8250000000000001	2.298722982406616	3.0	8
152	1391749	1	3	0.929	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	1.3	2.298722982406616	3.0	8
153	1391749	1	6	0.838	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	1.2750000000000001	2.298722982406616	3.0	8
154	1391749	1	31	0.022	4	219.6874237060547	87.28026580810547	0.25385624170303345	7.055593490600586	1.1500000000000001	2.298722982406616	3.0	8
155	1452110	1	1	0.183	114	691.9667358398438	21.633970260620117	0.5060834288597107	1.7127820253372192	2.4000000000000004	0.25035810470581055	1.0	9
156	1452110	1	2	0.126	114	691.9667358398438	21.633970260620117	0.5060834288597107	1.7127820253372192	2.4250000000000003	0.25035810470581055	1.0	9
157	1472057	1	27	0.536	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	5.775	0.2456856071949005	1.0	9
158	1472057	1	27	0.531	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	5.800000000000001	0.2456856071949005	1.0	9
159	1472057	1	6	0.920	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	5.8500000000000005	0.2456856071949005	1.0	9
160	1472057	1	22	0.790	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	6.675000000000001	0.2456856071949005	1.0	9
161	1472057	1	22	0.864	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	6.7	0.2456856071949005	1.0	9
162	1472057	1	22	0.921	114	657.3785400390625	10.15587329864502	0.5066037774085999	1.9008840322494507	6.7250000000000005	0.2456856071949005	1.0	9
163	1491753	1	43	0.306	114	643.8707885742188	19.24764633178711	0.4944075047969818	1.870665431022644	4.75	0.39324113726615906	1.0	9
164	1491753	1	42	0.211	114	643.8707885742188	19.24764633178711	0.4944075047969818	1.870665431022644	4.800000000000001	0.39324113726615906	1.0	9
165	1491753	1	35	0.492	114	643.8707885742188	19.24764633178711	0.4944075047969818	1.870665431022644	4.8500000000000005	0.39324113726615906	1.0	9
166	1509975	1	23	0.329	114	672.9794311523438	17.29027557373047	0.49958592653274536	1.836065649986267	5.4750000000000005	0.6322593092918396	1.0	9
167	1509975	1	22	0.356	114	672.9794311523438	17.29027557373047	0.49958592653274536	1.836065649986267	5.5	0.6322593092918396	1.0	9
168	1509975	1	37	0.891	114	672.9794311523438	17.29027557373047	0.49958592653274536	1.836065649986267	5.7250000000000005	0.6322593092918396	1.0	9
169	1524642	1	27	0.611	114	672.6551513671875	22.65028953552246	0.4856325685977936	1.6674634218215942	1.175	0.49679362773895264	2.0	9
170	1524642	1	49	0.477	114	672.6551513671875	22.65028953552246	0.4856325685977936	1.6674634218215942	1.7000000000000002	0.49679362773895264	2.0	9
171	1600113	2	34	0.111	114	666.6671142578125	11.533435821533203	0.5033537149429321	1.590522050857544	5.300000000000001	0.4096125066280365	1.0	9
172	1600113	2	35	0.178	114	666.6671142578125	11.533435821533203	0.5033537149429321	1.590522050857544	5.325	0.4096125066280365	1.0	9
173	1600113	1	27	0.264	114	666.6671142578125	11.533435821533203	0.5033537149429321	1.590522050857544	2.9000000000000004	0.4096125066280365	1.0	9
174	1632302	1	27	0.410	114	659.6603393554688	22.326486587524414	0.5184981226921082	1.886595606803894	2.4250000000000003	0.5840890407562256	2.0	9
175	1632302	1	38	0.187	114	659.6603393554688	22.326486587524414	0.5184981226921082	1.886595606803894	3.0250000000000004	0.5840890407562256	2.0	9
176	1632302	1	0	0.018	114	659.6603393554688	22.326486587524414	0.5184981226921082	1.886595606803894	2.8000000000000003	0.5840890407562256	2.0	9
177	1632302	1	0	0.008	114	659.6603393554688	22.326486587524414	0.5184981226921082	1.886595606803894	2.8000000000000003	0.5840890407562256	2.0	9
178	1744098	1	48	0.047	114	677.6209106445312	13.408466339111328	0.4924479126930237	1.6318919658660889	1.475	0.5553085803985596	3.0	10
179	1744098	1	47	0.038	114	677.6209106445312	13.408466339111328	0.4924479126930237	1.6318919658660889	1.5250000000000001	0.5553085803985596	3.0	10
180	1744098	1	1	0.132	114	677.6209106445312	13.408466339111328	0.4924479126930237	1.6318919658660889	1.55	0.5553085803985596	3.0	10
181	1794712	1	32	0.034	114	649.54296875	19.145919799804688	0.5082204937934875	1.74333918094635	1.075	0.15514850616455078	1.0	10
182	1794712	1	8	0.875	114	649.54296875	19.145919799804688	0.5082204937934875	1.74333918094635	1.7750000000000001	0.15514850616455078	1.0	10
183	1821463	1	27	0.095	114	660.6397705078125	15.919071197509766	0.5127660036087036	1.7347596883773804	3.1	0.5522645711898804	1.0	10
184	1821463	1	26	0.408	114	660.6397705078125	15.919071197509766	0.5127660036087036	1.7347596883773804	3.2750000000000004	0.5522645711898804	1.0	10
185	1821463	1	18	0.200	114	660.6397705078125	15.919071197509766	0.5127660036087036	1.7347596883773804	3.375	0.5522645711898804	1.0	10
186	1821463	1	27	0.073	114	660.6397705078125	15.919071197509766	0.5127660036087036	1.7347596883773804	3.1	0.5522645711898804	1.0	10
187	1821463	1	27	0.050	114	660.6397705078125	15.919071197509766	0.5127660036087036	1.7347596883773804	3.125	0.5522645711898804	1.0	10
188	1846702	1	3	0.404	114	664.201171875	12.679420471191406	0.49584391713142395	1.7077066898345947	4.825	0.8413320183753967	2.0	10
189	1846702	1	49	0.267	114	664.201171875	12.679420471191406	0.49584391713142395	1.7077066898345947	5.075	0.8413320183753967	2.0	10
190	1846702	1	49	0.289	114	664.201171875	12.679420471191406	0.49584391713142395	1.7077066898345947	5.1000000000000005	0.8413320183753967	2.0	10
191	1846702	1	3	0.370	114	664.201171875	12.679420471191406	0.49584391713142395	1.7077066898345947	4.825	0.8413320183753967	2.0	10
192	1850195	1	15	0.409	114	671.8504638671875	20.44709587097168	0.4995802342891693	1.8848869800567627	4.825	0.98480623960495	1.0	10
193	1850195	1	15	0.327	114	671.8504638671875	20.44709587097168	0.4995802342891693	1.8848869800567627	4.8500000000000005	0.98480623960495	1.0	10
194	1850195	1	15	0.538	114	671.8504638671875	20.44709587097168	0.4995802342891693	1.8848869800567627	4.800000000000001	0.98480623960495	1.0	10
195	1883825	1	12	0.971	114	646.8189086914062	18.729312896728516	0.5059092044830322	1.6753623485565186	1.5250000000000001	1.0048238039016724	1.0	10
196	1883825	1	50	0.194	114	646.8189086914062	18.729312896728516	0.5059092044830322	1.6753623485565186	1.5	1.0048238039016724	1.0	10
197	1883825	1	50	0.091	114	646.8189086914062	18.729312896728516	0.5059092044830322	1.6753623485565186	1.5	1.0048238039016724	1.0	10
198	1946407	1	48	0.381	114	638.2286376953125	10.770602226257324	0.5023019313812256	1.859527826309204	2.475	0.6358137130737305	1.0	10
199	1946407	1	6	0.679	114	638.2286376953125	10.770602226257324	0.5023019313812256	1.859527826309204	2.5	0.6358137130737305	1.0	10
